6072,24.0469,8.9019,0.381,0.0234,35.5483,4.4706
6073,6.5958,19.1063,0.4596,0.0128,77.4995,11.1795
6074,191.1655,44.7927,0.4294,0.0123,59.5749,5.7768
6077,200.8819,11.3022,0.084,0.0064,25.0071,2.0243
6078,261.5009,29.6104,0.1815,0.0052,35.1059,3.6414
6079,140.3722,29.9598,0.4338,0.0122,55.8984,6.1639
6081,232.93,9.5311,0.2684,0.0101,36.8602,2.9669
6082,199.3516,52.0148,0.39,0.0142,49.7354,4.1865
6083,352.1514,18.7167,0.2049,0.0062,39.6214,4.3994
6084,232.5428,29.0084,0.0843,0.0066,24.7325,2.0944
6085,257.0819,21.1815,0.2052,0.0059,40.0485,3.5799
6087,211.6158,12.0152,0.2433,0.0083,38.5383,3.2783
6088,141.8876,30.1891,0.3511,0.0154,36.9518,3.6768
6091,187.8323,42.5396,0.2241,0.0072,39.6824,3.9183
6092,34.89,-1.392,0.3639,0.0168,42.1079,3.5656
6093,189.3874,55.3371,0.2763,0.0106,39.6977,3.1475
6096,228.6838,16.6038,0.1873,0.0053,28.4547,2.4467
6097,178.0662,0.5154,0.4675,0.0118,64.426,7.5377
6098,358.1171,19.4349,0.4215,0.0146,54.7391,5.5931
6100,167.0519,26.1761,0.1823,0.0052,29.3853,2.2398
6101,17.6612,21.1105,0.4196,0.013,55.0747,5.2453
6104,181.5148,37.8171,0.2499,0.0086,35.8839,3.4385
6105,248.7858,42.8001,0.2237,0.0068,40.4452,3.4545
6107,162.2391,7.2437,0.212,0.0064,33.1228,2.645
6108,197.3668,11.2602,0.2815,0.0122,35.1974,3.5681
6109,348.3533,11.4289,0.3542,0.0154,44.0606,3.7215
6112,24.2841,-5.4729,0.1352,0.0048,24.519,1.9332
6113,341.0505,-9.5658,0.4327,0.0134,69.1245,7.5964
6114,9.8682,31.2347,0.1868,0.0054,28.7904,2.2753
6115,217.8877,-1.1719,0.4051,0.014,51.8101,4.8175
6116,153.2678,61.0095,0.2753,0.0107,35.7924,3.4057
6117,167.5389,23.9594,0.1361,0.0046,27.8293,2.1457
6118,230.6758,9.0568,0.1802,0.0048,33.4126,2.9299
6119,43.0607,-7.1252,0.2886,0.0122,38.1874,3.0666
6120,119.5257,42.3007,0.389,0.017,44.6708,4.4229
6122,18.3021,25.0842,0.2729,0.0105,38.0196,3.3226
6127,348.319,25.6906,0.4142,0.0131,49.7049,4.8128
6128,168.9432,24.2952,0.3243,0.0145,40.2773,3.4903
6130,330.4566,4.1534,0.3917,0.0165,44.7623,4.5986
6131,13.3471,14.2532,0.248,0.0089,42.7639,4.9027
6133,340.4642,19.4359,0.4115,0.0133,47.3099,4.6018
6134,346.6667,28.5172,0.1703,0.0051,24.1376,1.9708
6135,220.5126,16.2473,0.4273,0.0127,59.9258,5.9305
6137,157.6939,-2.2253,0.5097,0.0139,80.1691,12.5301
6138,220.3429,5.0334,0.3779,0.02,27.4479,3.4224
6139,1.0909,31.7819,0.3546,0.017,42.6876,3.4417
6141,255.2208,46.9387,0.3937,0.0142,49.2778,4.3171
6142,156.8584,47.9661,0.1335,0.0053,22.5663,1.7121
6143,145.9998,64.4052,0.1241,0.0048,27.4327,2.1035
6144,202.7637,53.911,0.5084,0.0133,88.8797,12.7013
6146,22.3751,-7.5297,0.4621,0.0116,91.7476,10.9294
6147,346.6107,14.1305,0.1121,0.0056,24.3512,2.0417
6148,5.3278,33.6357,0.2249,0.0074,33.2906,3.3746
6149,25.9403,14.4783,0.3382,0.015,46.8522,4.1677
6150,178.7742,38.2452,0.5209,0.0151,87.3847,13.8444
6151,163.1793,20.1979,0.1637,0.0045,30.4531,3.0854
6153,341.2674,13.8134,0.4009,0.0145,47.1268,4.4691
6154,170.3977,35.3902,0.1013,0.0055,22.9629,1.9391
6155,132.03,28.1421,0.493,0.0125,80.3674,11.2925
6156,188.3243,36.6869,0.5256,0.0152,88.8949,14.3358
6157,190.9817,20.8329,0.5308,0.0173,87.0186,14.3762
6159,224.1347,46.2273,0.4966,0.0126,67.2939,8.9281
6160,129.7262,40.186,0.1866,0.0053,30.2548,2.4873
6161,355.2865,-6.9667,0.4484,0.012,70.2991,7.8039
6162,156.6937,51.9124,0.1577,0.0048,26.6394,2.1114
6163,24.7875,-1.402,0.3383,0.015,41.4672,3.494
6164,134.1675,23.8547,0.5032,0.0152,69.9025,10.6131
6166,248.2226,52.6035,0.2819,0.0114,40.4146,3.6755
6168,329.2407,22.6984,0.3786,0.0158,56.9205,5.1264
6169,177.7954,26.2582,0.4317,0.0121,59.1783,6.1938
6170,165.8202,3.5398,0.475,0.0119,75.2417,9.8504
6171,166.843,25.8644,0.1841,0.0052,30.1328,2.5654
6172,13.9745,-1.4717,0.4246,0.0131,56.7985,5.8633
6174,15.2237,28.228,0.3784,0.0177,34.5567,4.1332
6175,198.2627,35.3284,0.3027,0.0126,36.7535,3.0608
6176,35.8865,-8.9609,0.4556,0.0122,59.4071,7.0115
6177,31.4867,5.4542,0.1303,0.0048,24.5037,1.8979
6178,194.4366,56.1058,0.5177,0.0142,83.1591,12.2736
6179,126.5494,33.7959,0.162,0.0048,29.4921,2.9543
6180,128.2646,10.9443,0.3526,0.0155,41.0706,3.6648
6181,227.3284,26.5049,0.1855,0.0051,31.2159,2.4559
6182,137.0622,49.9002,0.3342,0.0149,41.8028,3.655
6183,216.8735,39.9697,0.502,0.0133,56.2646,7.3814
6184,149.705,20.8469,0.1997,0.0056,34.9839,2.7177
6185,23.4146,11.8197,0.29,0.0121,41.635,4.0388
6187,196.2134,47.7715,0.1419,0.0046,28.1191,2.1629
6191,201.1439,50.1417,0.277,0.0103,45.6166,3.7353
6192,256.7711,21.6173,0.421,0.0128,55.4103,5.2462
6193,9.4849,-0.1055,0.5024,0.0129,73.823,10.1769
6196,151.261,4.8832,0.4515,0.0117,59.3918,6.4681
6197,166.5108,11.4208,0.2698,0.0104,32.8024,2.6032
6198,163.5835,33.839,0.2817,0.0111,36.5551,2.7268
6200,136.2329,33.0229,0.2301,0.0073,33.9465,2.6859
6201,162.0759,14.6466,0.271,0.0103,39.4993,3.1831
6203,322.2536,6.257,0.0992,0.0062,21.8798,1.6758
6204,357.3357,13.4202,0.422,0.0129,63.9378,6.2082
6205,28.149,30.7124,0.3331,0.0156,45.8912,3.8417
6209,162.3216,52.4655,0.5201,0.0153,72.084,11.5739
6210,14.6251,5.3463,0.4251,0.0129,55.8222,5.5618
6211,186.7264,33.7315,0.5158,0.014,80.6573,12.526
6212,10.0613,-0.1229,0.2194,0.007,32.6956,2.6901
6213,16.463,11.1563,0.4416,0.012,54.6933,6.2014
6214,178.9168,7.9392,0.268,0.0101,39.8502,3.276
6215,345.3028,24.8034,0.4355,0.0125,59.6054,6.3755
6216,23.0168,0.8161,0.3211,0.0144,39.6671,3.5907
6220,1.7339,-0.6811,0.5553,0.0181,97.9411,18.1027
6223,254.2906,40.2116,0.2173,0.0066,36.3568,3.5072
6225,181.3104,32.0714,0.1658,0.0048,27.0818,2.2129
6226,38.3983,-5.506,0.4419,0.0121,58.1409,6.1214
6227,229.4968,26.878,0.0819,0.0064,29.6599,2.5738
6228,139.753,3.8913,0.3858,0.0159,50.6202,4.4487
6229,172.9462,35.8208,0.2282,0.0071,38.4162,3.4016
6230,234.0606,60.7736,0.1123,0.0056,21.6053,1.3236
6231,138.569,3.2034,0.228,0.0075,31.2006,2.5965
6232,344.4088,14.5249,0.1694,0.0049,27.3411,2.1071
6235,355.5822,13.4589,0.4611,0.0135,63.4497,7.5836
6236,166.565,28.6983,0.4269,0.0133,52.0847,5.1895
6237,11.0629,15.928,0.2642,0.0101,36.9213,2.9958
6238,216.0741,7.3031,0.3356,0.0152,42.6724,3.6112
6240,135.5026,2.3933,0.2017,0.006,28.6836,2.24
6241,198.1657,3.7312,0.4675,0.0123,60.2919,8.1036
6242,349.1634,1.1214,0.4177,0.013,57.1493,5.5238
6243,187.1965,15.0587,0.5364,0.0183,71.5806,12.4504
6245,145.9361,16.7404,0.185,0.0051,35.9144,3.2384
6246,2.9575,25.4465,0.3757,0.0152,48.1489,4.0433
6247,243.9868,32.4589,0.3203,0.0143,35.289,2.9061
6249,318.4172,4.6663,0.4225,0.0141,61.375,6.5691
6250,7.2124,-6.2191,0.3644,0.0158,49.9795,4.4189
6251,170.2421,33.795,0.2377,0.0078,37.8518,3.0471
6252,191.496,17.5343,0.2672,0.0098,38.9349,3.1822
6254,165.4178,9.6988,0.4108,0.0135,51.3677,4.9704
6256,350.1863,23.0693,0.3062,0.0154,34.4805,3.6978
6257,232.1002,20.4298,0.3504,0.0171,41.4672,3.8367
6258,224.7004,19.905,0.2788,0.0106,43.9385,3.6985
6259,347.6411,30.9936,0.4431,0.0119,72.084,7.7137
6260,144.1648,20.4753,0.382,0.015,47.6913,4.3033
6261,220.3977,6.9649,0.1166,0.0054,22.9324,1.676
6263,138.5241,10.5465,0.1842,0.0051,30.4989,2.3909
6264,340.1538,9.1978,0.3241,0.015,39.6671,3.3598
6265,218.4543,50.674,0.551,0.0184,87.5678,16.0071
6266,134.6521,54.3174,0.0906,0.0059,24.6563,1.9842
6267,153.8809,59.5759,0.4727,0.0125,56.9815,10.1895
6269,143.0493,56.1723,0.5151,0.0146,68.4838,12.2245
6270,121.9839,51.0423,0.4913,0.0129,89.5967,13.3107
6271,222.131,23.9807,0.112,0.0052,26.7157,2.8635
6273,197.2686,10.4931,0.0828,0.0063,25.7699,1.7154
6274,329.8201,-2.1601,0.3875,0.0151,51.3372,4.9216
6275,235.9822,46.7094,0.2005,0.0058,33.3821,2.5729
6276,334.1122,13.7255,0.3974,0.0159,43.191,3.9762
6277,231.567,4.6789,0.508,0.0132,88.2237,13.4977
6278,29.8366,-3.7214,0.1804,0.0051,26.8682,2.2229
6279,359.0547,22.743,0.2144,0.0066,37.1653,3.0675
6280,344.8045,29.6977,0.1251,0.005,24.9003,2.3791
6282,190.2955,20.458,0.3845,0.0188,33.4889,4.0291
6284,176.2668,66.0067,0.378,0.0157,45.1132,3.8064
6286,226.4546,2.8503,0.2319,0.0078,34.6178,2.8726
6289,338.9288,-3.8228,0.242,0.009,29.1717,2.4396
6290,347.2739,-7.2322,0.2328,0.008,37.3331,3.3236
6291,125.2557,50.4921,0.1613,0.0047,28.1039,2.2766
6292,230.5488,12.2417,0.4152,0.0134,58.8426,5.6572
6293,133.5174,2.4143,0.3568,0.0161,38.0501,3.4438
6294,193.2454,2.3267,0.2946,0.0127,36.6467,3.0813
6300,147.609,62.1677,0.3779,0.0154,49.5219,4.2797
6301,145.461,7.3442,0.2549,0.0092,35.1974,3.7435
6302,11.0442,3.0349,0.2706,0.0104,34.6788,2.8199
6303,9.724,20.8911,0.1772,0.0054,25.7546,2.2603
6304,179.6417,64.3677,0.3058,0.0127,40.857,3.2275
6307,195.668,67.4781,0.1063,0.0056,23.024,1.6852
6308,319.0423,-3.1033,0.2232,0.0073,34.0533,2.5728
6309,245.5897,7.4474,0.1814,0.0055,24.9156,2.1138
6310,137.0904,58.8997,0.2374,0.0084,34.4042,2.7094
6311,180.7564,54.4815,0.4703,0.0118,68.7584,8.4809
6312,26.1134,13.9259,0.2061,0.0061,33.6719,2.6401
6313,38.7994,-3.4057,0.5702,0.0213,101.3583,21.6383
6314,137.5372,14.1589,0.2906,0.0123,36.906,2.9472
6315,242.3602,39.7238,0.3106,0.0133,35.2127,3.1874
6316,250.3644,42.8372,0.1742,0.0049,31.582,2.8556
6317,350.6931,-10.6564,0.4843,0.0126,65.0057,9.0463
6319,224.1464,28.0163,0.2438,0.0082,35.5788,2.9215
6322,147.8786,44.0179,0.3478,0.016,37.4247,3.3948
6323,338.2825,31.5512,0.3395,0.0156,46.6844,3.8278
6324,171.6198,9.8175,0.462,0.0124,66.4701,8.0518
6325,221.4693,59.5766,0.3432,0.0156,43.847,3.8679
6326,128.1032,18.1517,0.1591,0.0047,26.3953,2.2901
6327,249.6595,16.5345,0.2499,0.0093,32.177,2.8067
6329,330.2015,-6.6924,0.1215,0.0054,25.7851,1.9381
6330,41.0498,-1.5781,0.2518,0.0092,31.8871,2.4629
6331,195.8362,5.9423,0.4545,0.012,63.0073,6.9965
6332,137.2158,24.9219,0.3556,0.0165,36.8297,3.1098
6333,220.3793,33.9554,0.4266,0.0125,46.059,4.8512
6334,145.2168,2.4546,0.2925,0.0123,37.9433,3.7595
6335,155.3855,29.5139,0.4525,0.012,59.6969,7.3462
6338,343.8086,16.9754,0.1503,0.0051,26.136,1.8668
6339,148.8812,38.4288,0.3554,0.0154,37.4552,3.2037
6341,199.4955,18.2026,0.4074,0.0142,45.3573,4.0509
6342,21.5242,12.6603,0.1897,0.0053,32.9092,2.4435
6343,2.6546,11.4992,0.0995,0.0055,28.9582,2.673
6344,166.6362,5.8663,0.2753,0.011,40.3536,3.6149
6345,135.1126,36.8139,0.4031,0.0135,48.3472,5.725
6346,141.4837,11.6069,0.3804,0.0146,53.5492,5.4984
6347,134.8993,24.7612,0.3605,0.0164,42.7486,3.6662
6348,137.1511,55.731,0.2453,0.0088,35.2585,2.9635
6350,186.7057,15.3515,0.3717,0.0156,35.3958,3.0212
6351,247.9668,48.6788,0.4279,0.0132,27.4479,3.9595
6352,10.6798,12.3045,0.4735,0.0139,38.5688,9.1924
6354,187.0806,21.5132,0.3486,0.016,37.8518,3.2905
6355,9.4507,31.2356,0.1224,0.0052,22.0477,1.7454
6356,342.4485,28.6888,0.3912,0.014,46.2268,4.2222
6357,178.6127,52.7892,0.3768,0.0155,43.786,3.7002
6360,218.6272,50.1801,0.1933,0.0055,29.7972,2.5954
6361,333.8726,8.3382,0.2003,0.0061,30.3769,2.8126
6362,147.1846,27.6271,0.232,0.0076,38.401,3.1653
6363,202.4852,54.0212,0.4828,0.0123,65.2802,8.9717
6364,207.9182,52.5792,0.4419,0.0122,56.2798,6.3758
6366,179.3591,22.7699,0.3762,0.0153,50.3304,5.1948
6367,175.0026,68.1753,0.1513,0.0048,28.7751,3.2238
6368,154.2494,29.3268,0.3753,0.0156,47.9201,4.1098
6369,187.6554,9.2831,0.2514,0.01,25.297,3.3816
6373,185.2886,19.2173,0.3451,0.015,45.6166,3.7703
6374,131.1232,53.3593,0.3482,0.0152,41.3299,3.4342
6375,115.5226,31.524,0.3216,0.0138,50.9558,4.1981
6376,227.2502,0.3909,0.2531,0.0089,36.7992,3.1564
6377,145.5453,5.5948,0.2461,0.0084,39.3163,3.3412
6378,224.0305,28.1309,0.3406,0.0157,34.3889,3.5898
6379,339.7708,0.6535,0.2269,0.0075,33.9465,2.8805
6380,353.515,-3.5989,0.28,0.011,37.8518,3.1784
6381,186.8969,6.5626,0.0872,0.0067,22.7341,1.7871
6382,138.3002,49.792,0.2472,0.009,34.1754,2.8702
6384,333.6843,25.8656,0.3706,0.0166,26.5784,3.5753
6385,220.1154,6.4916,0.3984,0.0147,45.4793,4.1897
6387,44.5176,-2.4939,0.4417,0.0131,62.931,7.0307
6388,203.7532,58.7191,0.1575,0.0045,28.4395,2.118
6389,130.5368,38.2256,0.2375,0.0079,33.9008,2.9353
6390,206.0562,32.3399,0.2809,0.0117,33.3974,2.6485
6391,212.4523,6.6996,0.1266,0.005,24.0918,1.8249
6392,236.4749,3.1534,0.1999,0.0062,34.4347,3.4433
6393,192.0224,40.3293,0.1833,0.0051,26.5631,2.0905
6396,170.9112,16.9476,0.1568,0.005,23.146,2.0079
6397,235.1983,0.9112,0.1722,0.0052,27.0665,2.0415
6399,330.1886,4.0918,0.4694,0.0114,81.5115,10.0842
6400,202.718,4.9345,0.1722,0.0048,27.2038,2.4083
6403,333.4343,-0.1964,0.3702,0.0154,49.0947,4.3979
6404,186.8061,19.8488,0.3458,0.0156,32.1007,3.434
6405,187.6873,47.3069,0.2774,0.0107,38.2789,3.0729
6407,349.0076,15.3289,0.4401,0.0125,69.5516,7.3233
6408,124.2052,28.3762,0.3609,0.0155,40.9791,3.5231
6410,9.0825,24.6748,0.3541,0.0161,45.3878,3.7098
6412,194.2062,53.1955,0.4769,0.0115,72.6637,8.7669
6413,252.1983,19.6855,0.3429,0.0153,55.7154,4.6653
6414,130.1643,53.4878,0.3502,0.0169,40.8875,3.4932
6415,112.4783,32.8207,0.3101,0.0132,46.2115,3.9507
6416,226.7272,35.0214,0.3571,0.0151,42.0317,3.5734
6417,228.7963,3.8485,0.0858,0.006,29.9955,2.374
6418,330.3833,-1.4355,0.3877,0.0152,41.8181,4.1071
6419,14.4739,30.7609,0.4586,0.0131,69.6737,8.6983
6420,239.2637,61.1012,0.2134,0.0067,31.46,2.4759
6421,356.2381,31.2158,0.5022,0.0131,92.2663,13.5868
6423,234.4344,9.6241,0.2074,0.0061,34.694,3.1398
6425,153.6476,17.5819,0.39,0.0163,40.9181,4.2525
6426,185.1262,41.4585,0.4639,0.0119,63.2666,7.5477
6427,225.52,33.3818,0.5618,0.0191,100.7176,20.1437
6429,156.6437,4.4131,0.3405,0.0145,38.8891,3.3193
6430,112.5043,32.4903,0.1961,0.0056,33.138,2.7707
6431,30.4826,-8.4556,0.4834,0.0125,83.5405,11.479
6433,14.2418,-6.9974,0.1871,0.0058,26.2885,2.4075
6434,16.1973,4.5056,0.4214,0.0131,55.8374,5.704
6435,339.5581,-2.3919,0.1862,0.0053,28.3785,2.2774
6436,352.3649,5.4488,0.1729,0.0048,33.855,2.9514
6438,117.1412,42.1772,0.4715,0.012,65.1124,9.3542
6441,356.9575,32.4275,0.342,0.0162,38.5993,3.1843
6442,253.4897,46.6944,0.5028,0.013,64.3344,9.2034
6444,256.0535,30.969,0.323,0.0142,35.7466,2.968
6445,118.3031,44.9863,0.5095,0.0142,74.5705,11.8555
6446,138.9183,50.7818,0.4866,0.0126,69.811,9.3859
6447,340.3017,8.1942,0.464,0.0119,75.6841,9.6118
6448,196.4693,30.2134,0.1918,0.006,26.6241,2.0812
6449,4.3381,-10.1533,0.5543,0.0196,96.4462,20.0041
6452,162.3253,35.6717,0.4362,0.0116,63.0683,6.7786
6455,172.832,3.0102,0.4441,0.0153,41.3147,7.0502
6456,336.6525,5.1902,0.1062,0.0059,24.9308,2.2088
6457,142.052,31.1573,0.3247,0.0144,38.2637,3.182
6458,6.2523,34.6718,0.2843,0.0112,43.908,3.6198
6459,136.7408,64.1411,0.4538,0.0124,72.8467,8.898
6461,228.548,7.1552,0.387,0.0149,58.6901,6.4323
6462,148.6464,10.8805,0.3142,0.0138,34.3889,2.8383
6463,229.011,42.3852,0.3505,0.0151,42.8249,3.5362
6464,245.6466,30.2393,0.2909,0.0119,35.6703,2.8068
6465,21.7878,21.2811,0.2433,0.0094,33.2143,2.8053
6466,343.1409,18.6577,0.4796,0.0139,73.3044,10.2019
6467,120.6455,36.3502,0.2874,0.0113,43.0385,3.6728
6468,166.0722,11.7732,0.488,0.0129,55.6849,8.0612
6470,159.4565,12.4526,0.415,0.0133,46.6997,4.7652
6471,189.0696,15.7712,0.3048,0.0141,32.6499,3.3884
6474,141.3644,60.9948,0.1628,0.005,26.0139,2.3162
6475,127.6335,48.8146,0.1846,0.0052,33.9313,2.9759
6476,8.9336,-2.6328,0.3586,0.0171,33.5346,3.5997
6477,336.6891,22.6073,0.1748,0.0051,26.4563,2.1679
6478,160.186,30.7038,0.3656,0.0175,39.0875,3.3925
6481,184.9053,38.4775,0.3919,0.0145,48.1489,4.3617
6482,180.0908,28.7549,0.4383,0.0124,58.5223,6.7167
6483,205.8403,28.0507,0.2424,0.0081,39.1332,3.1455
6484,230.9878,1.5257,0.4915,0.0141,46.1505,8.3511
6486,121.6256,11.6867,0.3674,0.0157,41.9554,3.5355
6488,232.3158,11.3263,0.2314,0.0076,36.3873,3.3516
6489,142.4203,2.4217,0.4362,0.0131,48.1489,7.7431
6491,167.1063,14.2903,0.3452,0.015,40.9333,3.3252
6492,319.0211,-2.4297,0.4524,0.0116,74.7231,8.7549
6493,131.0877,51.4059,0.0954,0.0059,24.8393,2.1868
6494,189.295,10.4743,0.284,0.0114,42.4283,3.3551
6495,350.4639,16.0604,0.2956,0.0126,36.784,3.0452
6497,150.3173,21.451,0.4831,0.0124,70.0093,8.7426
6498,141.4975,4.4288,0.3814,0.0149,43.6945,3.9688
6500,238.9771,40.7362,0.4022,0.0132,51.6881,4.8941
6501,203.3121,8.5276,0.4216,0.0128,58.3087,5.6206
6502,355.422,-8.3075,0.4453,0.0124,70.4975,7.9785
6503,250.2274,13.0008,0.1408,0.0048,24.1528,1.8299
6504,229.1578,14.1159,0.1754,0.0051,25.5868,2.3587
6505,166.4122,-1.729,0.4404,0.0129,64.1514,6.9881
6506,8.4352,10.6825,0.4569,0.013,71.367,9.8649
6507,146.624,5.8779,0.3329,0.015,40.1095,3.4018
6508,31.8605,22.8965,0.3463,0.015,42.8249,3.7031
6509,169.196,7.1165,0.1541,0.0046,27.036,2.2312
6510,237.5396,58.4171,0.3705,0.0146,59.102,5.4302
6512,188.6053,14.4874,0.233,0.0081,32.6651,2.5239
6513,238.8052,48.2602,0.1631,0.0046,25.9529,1.9538
6514,159.7606,15.3526,0.426,0.0125,59.6206,6.0567
6515,198.9403,16.7819,0.3938,0.0155,45.1589,4.2596
6516,152.2022,11.2197,0.4862,0.0132,69.75,8.9974
6517,339.0435,20.1251,0.4227,0.0134,61.2377,6.2549
6518,339.3462,-3.43,0.1959,0.0058,30.3158,2.7124
6520,114.8954,31.9081,0.3506,0.0159,39.5299,3.7285
6521,12.751,2.4377,0.3907,0.0153,40.735,3.5975
6522,129.081,14.1346,0.3503,0.015,43.1758,3.6272
6523,142.0866,4.3623,0.237,0.0079,35.7009,3.1083
6524,335.7439,-4.4769,0.3169,0.0144,40.735,3.4178
6525,180.1921,29.716,0.1607,0.0045,29.309,2.2402
6526,196.7107,59.9544,0.2661,0.0099,35.4415,3.3392
6528,235.9039,-1.2912,0.5705,0.0211,117.6963,26.2313
6529,24.6916,-10.2816,0.3675,0.015,42.7029,3.8444
6530,120.5625,29.395,0.1293,0.0049,24.0918,2.3741
6531,166.9714,59.0938,0.4299,0.0117,54.7848,5.3285
6532,115.4402,44.7211,0.139,0.005,23.6342,1.6807
6533,28.2751,15.3182,0.2448,0.0089,33.4889,2.8139
6534,147.9765,30.023,0.3497,0.0164,41.2842,3.8223
6535,33.5006,-2.8484,0.2844,0.0115,40.3231,3.6874
6536,211.5519,52.0427,0.4354,0.0123,66.3939,7.4611
6538,233.3674,13.7434,0.3262,0.0154,30.3158,3.2915
6539,22.0854,22.058,0.4257,0.0139,57.2409,6.1286
6540,245.5645,20.5256,0.4155,0.0141,53.717,5.3484
6541,186.7754,38.8839,0.3735,0.0148,54.0984,4.8744
6542,163.4539,40.3961,0.1337,0.0048,25.2207,1.7539
6544,348.8615,-0.7827,0.3936,0.015,47.5235,4.3009
6545,184.5341,17.9474,0.5584,0.02,100.7023,19.0753
6546,222.2344,30.4679,0.4227,0.0123,61.7411,5.9303
6547,184.4707,25.7628,0.2977,0.0123,33.4736,3.1311
6548,144.3827,53.5164,0.2146,0.0064,33.1533,2.8298
6549,336.3853,2.1081,0.4578,0.0126,50.0405,6.992
6551,184.181,35.7728,0.3152,0.0132,47.3099,4.6991
6552,142.1952,0.8587,0.3064,0.0135,40.2468,3.383
6555,179.5088,28.7167,0.3413,0.0152,40.4909,3.494
6556,173.2102,21.7842,0.1677,0.0047,25.2512,2.0487
6557,8.4199,1.347,0.1835,0.0054,25.2817,1.9793
6558,10.1039,4.9108,0.2727,0.0103,35.7619,3.0678
6561,230.2478,24.4017,0.4608,0.0115,72.923,8.3623
6563,236.2923,35.0885,0.4551,0.0117,55.6086,6.4598
6564,158.6824,8.8133,0.3425,0.0154,40.6435,3.3637
6565,344.4418,24.3943,0.4698,0.0128,79.2691,10.2783
6567,182.6281,30.4832,0.2195,0.0067,33.7025,2.9579
6569,248.8624,29.6264,0.3618,0.0162,28.7598,4.1013
6571,117.6413,27.9395,0.5282,0.0153,80.0471,12.8264
6573,22.0609,4.726,0.0879,0.0059,25.5868,1.839
6574,263.779,31.6321,0.2619,0.0095,38.8891,3.673
6575,173.4844,19.8774,0.2272,0.0072,35.7161,3.0696
6576,143.2132,29.055,0.3049,0.0129,33.3058,3.3124
6577,17.4022,30.265,0.551,0.0181,125.7357,24.8973
6578,164.3992,8.6532,0.193,0.0053,34.7398,3.0095
6579,222.206,4.3421,0.4482,0.012,57.1341,6.1815
6580,136.2434,36.9637,0.4227,0.0129,57.5002,5.5568
6581,127.2978,26.0009,0.4235,0.0135,64.4565,6.5037
6583,152.1439,46.4635,0.1971,0.0057,32.1007,2.6408
6585,207.8178,15.1765,0.3457,0.0154,47.2184,3.8
6588,166.0829,26.0226,0.3111,0.0134,37.2721,3.3663
6589,166.3255,6.8886,0.242,0.0082,35.4415,2.9576
6590,251.6664,44.1845,0.3913,0.0145,45.3878,4.508
6592,8.1934,4.0125,0.2053,0.0061,34.7398,3.7054
6593,191.5324,22.1016,0.5275,0.0168,60.9631,11.2586
6594,15.7233,-0.3539,0.4223,0.0129,57.0273,5.4843
6595,356.4353,4.7993,0.1837,0.0051,31.2159,3.1609
6598,15.8475,0.3195,0.2246,0.0075,30.0107,2.4922
6599,191.0102,28.9373,0.2346,0.0078,30.087,2.7294
6600,176.8067,3.4093,0.2288,0.0073,33.6109,3.0243
6601,167.0255,0.2815,0.1961,0.0057,29.4005,2.4354
6602,350.2085,-6.8176,0.4473,0.0121,61.5123,7.128
6605,16.7313,19.328,0.1734,0.005,27.3106,2.2587
6606,209.5656,9.9262,0.3364,0.0151,44.7165,3.6635
6607,200.8754,19.6679,0.1787,0.0051,26.5326,2.3171
6608,214.2415,44.1227,0.4801,0.012,81.7251,10.8737
6609,134.1137,54.3707,0.4207,0.0133,31.5057,4.3709
6610,120.6444,31.7222,0.1881,0.0053,31.0633,2.8016
6611,220.7843,4.8536,0.2764,0.0111,32.0244,2.636
6612,162.9292,23.2199,0.3614,0.0149,43.786,3.6015
6613,120.292,30.7023,0.5371,0.0169,88.5593,16.1843
6614,159.4539,15.6898,0.1864,0.0054,31.4295,2.6051
6615,168.2236,23.8078,0.1852,0.0052,30.7125,2.3811
6616,356.7833,11.4693,0.4289,0.0141,59.6512,6.1586
6617,149.9487,0.8188,0.2174,0.007,30.682,2.4237
6618,162.821,50.0191,0.4629,0.0117,63.6175,7.7474
6619,326.39,-3.6983,0.4379,0.0122,62.6106,6.895
6620,135.5692,56.0813,0.4173,0.0127,52.7407,5.2591
6621,111.348,39.4542,0.3181,0.0149,37.2111,3.6985
6622,356.5879,33.7941,0.3753,0.0146,48.6371,4.2202
6623,212.0809,33.0317,0.1949,0.0054,29.248,2.3303
6624,138.5748,23.9846,0.2717,0.0101,37.0891,3.2607
6625,183.2022,41.07,0.2485,0.0086,40.2316,3.4308
6626,26.604,0.1388,0.3853,0.0147,46.4709,4.3803
6628,179.5084,11.5513,0.2681,0.0105,36.6619,2.9651
6629,3.3018,9.6732,0.3862,0.0165,60.719,5.5934
6631,210.808,-0.3198,0.44,0.0124,45.9675,5.7448
6632,219.8358,21.7632,0.2408,0.0086,25.6326,2.5821
6633,157.4222,20.4043,0.3716,0.0176,42.4893,3.5114
6635,28.1423,-7.0782,0.2028,0.0066,21.6205,3.0029
6637,348.5892,-8.7227,0.2559,0.0102,28.1039,2.7254
6638,195.7442,60.5833,0.41,0.0131,49.0032,4.8185
6639,226.5799,12.1763,0.2244,0.0075,30.5447,2.6663
6641,136.3707,27.8508,0.4511,0.012,64.1666,7.2414
6642,351.776,31.3315,0.3124,0.014,43.9385,3.6562
6643,183.9525,43.3698,0.4394,0.0123,51.7643,5.9221
6644,127.8578,33.66,0.426,0.0128,54.3577,5.6772
6646,237.9662,8.7968,0.4092,0.0132,59.2088,5.5532
6647,138.6994,11.8664,0.3733,0.016,31.0939,3.2869
