329     132.6157     0.2504  0.2003    69.7652 -1.0000
331     173.2132    14.4612  0.0873    59.7885  0.0811
332     208.5124    14.9112  0.1259    62.5496  0.1268
333     142.0189    20.5292  0.2079    93.8528  0.1920
334     140.9428     8.6830  0.1351    66.9125  0.1309
335     345.5588     6.8252  0.3315    95.6987 -1.0000
338      21.8195     0.3434  0.3850   132.8903  0.3793
339     249.5036    37.8833  0.1676    60.3376 -1.0000
340     234.0773    37.6438  0.1593    72.2213 -1.0000
341     127.4977    56.3290  0.2894    99.6345  0.2708
342      37.7287     2.7888  0.2322    93.0596 -1.0000
344     185.5619    40.4665  0.3249   104.3940  0.3132
345      22.1963    -7.7002  0.3718   110.6791 -1.0000
346       3.9832    33.6954  0.3065    87.5525 -1.0000
347     130.6295    47.8218  0.3739   112.4181  0.3817
348     174.5176    27.9773  0.4318   121.2355  0.4474
350     154.0952    33.6382  0.1287    67.6143  0.1272
351     170.8267    19.5782  0.0980    67.3244  0.1043
352     125.4610     1.1971  0.0886    67.8736 -1.0000
355     158.2101    13.8785  0.3276    93.4409  0.3152
356     151.7321    31.9930  0.3750   123.7678 -1.0000
357     217.3380    23.1083  0.1386    59.7580  0.1348
358      19.3238    15.7547  0.3617    90.5883  0.3450
359     328.6135     0.6428  0.2243    87.1559  0.2212
360     134.9173    61.3272  0.2622    78.9945  0.2537
361      12.9109    27.3333  0.3797   140.5483 -1.0000
362     229.4112    15.3566  0.3490    87.5830  0.3450
363     149.9452    22.4027  0.2535    83.4489  0.2447
364     358.9116     1.7653  0.2466    85.0354  0.2259
365     229.3411    -0.7156  0.1113    63.8615 -1.0000
366     176.9130    25.4861  0.1029    54.4492 -1.0000
367      15.2564    -9.9547  0.1466    64.5938  0.1504
368     205.4548    26.3735  0.0810    62.6869 -1.0000
369     168.5348     4.3441  0.2331    81.8624 -1.0000
370     209.9607    62.5182  0.3408    97.1479  0.3271
371     172.0640    25.8229  0.3524   109.0010  0.3399
372     230.4101    32.1201  0.1115    60.7343  0.1134
373     173.3114    66.3795  0.1212    58.0952 -1.0000
374     210.3240    25.0306  0.4088   136.3989 -1.0000
375      12.7718    26.2880  0.2467    82.9608 -1.0000
378     220.1334    -1.6242  0.3336    91.1222  0.3223
379     122.5759    18.2550  0.4175   126.8188  0.4218
380     174.5460    27.9263  0.4612    39.0875 -1.0000
381     210.6682    17.7563  0.1877    62.5344  0.1913
383     353.3587     9.4240  0.1667    63.0988 -1.0000
385     173.8941    21.0481  0.1650    66.5617  0.1642
386     228.2248    14.3040  0.1790    67.2481  0.1803
387      28.3930    -1.3024  0.2396    95.8665  0.2445
388     218.3410    29.4504  0.2241    82.0760  0.2208
389     219.4179    30.2001  0.3379    98.3073  0.3398
390     127.4745    36.9897  0.3470    20.0950 -1.0000
391     166.2315    47.4210  0.2149    74.1586  0.2188
392     170.3994    48.0480  0.1210    64.8226  0.1117
393     178.8250    23.4049  0.1351    84.0896 -1.0000
394      21.4264    -6.5784  0.4380   159.1746 -1.0000
396      11.2988     8.6864  0.2973    99.0243  0.2916
398     195.8145    31.8385  0.1649    61.4055 -1.0000
400     134.0529    37.9377  0.4107   125.7205  0.4111
401     253.6803    40.0462  0.1479    63.0378 -1.0000
402     155.9163    49.1440  0.1425    69.5821  0.1422
403     172.4647     2.9380  0.2382    86.6525  0.2271
404     124.4659    30.3526  0.4042   128.6952  0.4094
405     223.2848    21.8942  0.1171    69.5364 -1.0000
407     140.5319     3.7663  0.2776    97.2394  0.2701
408     168.2944    23.9443  0.3416    88.2542  0.3361
409     216.8523    55.7500  0.1318    59.2240 -1.0000
410     190.4598    19.7822  0.2774    92.4494  0.2866
411     171.7467    23.7390  0.3048    94.1121  0.3003
413     157.8353    14.0929  0.3189    91.3968  0.3188
415     146.8509    38.1461  0.4601   167.1682  0.4516
416      10.6223    25.3812  0.1490    50.6812 -1.0000
417     355.1021    10.5323  0.1869    75.2875 -1.0000
418     146.7303    15.1907  0.2347    77.6368  0.2406
422     178.3302     7.9325  0.4347   139.0381  0.4297
423     145.2923    12.5705  0.1778    71.4738  0.1800
424     157.6449    14.2616  0.3265    86.5914  0.3174
425     139.5892    61.1749  0.2824    84.3185  0.2795
427     215.8929    16.4778  0.2339    74.3570  0.2360
428     336.7690    -5.5089  0.2900   111.5791 -1.0000
429       5.7801    -0.0635  0.1634    49.5981  0.1611
431     126.5111     4.3276  0.4758   206.6328 -1.0000
433     131.5242    36.9484  0.2889    83.3116  0.2864
436       6.2954     8.1324  0.1883    68.8804  0.1861
437     131.3657     3.4608  0.3482    91.4730  0.3289
438     166.5354    33.5610  0.4970   193.8339  0.4881
439     127.0245    44.7668  0.1532    57.9274  0.1450
440     224.9813    23.1271  0.1796    70.5127  0.1812
442     174.6057    27.0392  0.3202    86.2101  0.3083
443     159.2194    44.8764  0.1184    60.2003  0.1236
444     246.7458    55.4750  0.1382    64.6701 -1.0000
445     127.3775    37.0286  0.3391    79.8640  0.3240
446     203.1021    50.4072  0.2752    52.2372 -1.0000
447     125.1118     7.6139  0.2260    80.8098 -1.0000
448     182.7774    28.7953  0.3836   110.4045  0.3973
449     184.9050    -3.3095  0.3050    89.0933  0.3000
450      22.2528    -8.7556  0.3584    96.5072  0.3585
451     172.4435    23.8243  0.1342    67.8736 -1.0000
455       5.0671     0.0795  0.2192    81.8777  0.2124
456     200.1398    33.4439  0.3089    71.3060  0.3012
458     155.8367    59.8110  0.2025    74.9977  0.1989
459     153.4434    19.7638  0.1099    59.2240  0.1124
460     179.9580    28.3477  0.3391   100.0921  0.3367
461     340.0966    26.9615  0.3131    86.4084 -1.0000
462     181.1464     3.9564  0.1704    69.3381  0.1627
463     176.4658    -2.3362  0.1217    54.6323  0.1215
465     154.1519    24.8009  0.1806    67.9041 -1.0000
469     174.0356    20.3203  0.3212    85.7524  0.3134
471     123.2725    29.3375  0.3605   100.1836  0.3727
472     323.8009    -1.0488  0.3334   124.9577 -1.0000
475     221.0661    35.9536  0.3607    98.7954  0.3528
478     190.3873    32.8460  0.3663   103.1583  0.3962
479     130.1360     5.7129  0.2858    87.7508  0.2740
482     180.9728     1.7835  0.2415    80.4742  0.2367
483      17.0794    27.9673  0.2487    78.8877 -1.0000
486     173.1745    54.2196  0.3545   101.5413  0.3474
488     143.4835    38.8775  0.2459    68.9109  0.2456
490     233.8405    37.3961  0.1572    54.9069  0.1537
491     114.3372    35.2949  0.2089    76.0808  0.2104
492     202.7108    -1.8620  0.0942    64.1666  0.0879
494     218.0041    29.5481  0.2219    86.1491  0.2191
496     255.4164    47.7542  0.3846   118.0319 -1.0000
497     165.7953     4.3105  0.3309    87.7813  0.3257
500     235.3604     4.7320  0.1170    53.5644  0.1094
501     224.2363     6.7808  0.3311    85.4321  0.3123
502     171.2179    41.6675  0.1961    71.6263 -1.0000
503      35.9964    -8.5946  0.2664    80.1996  0.2705
504     130.6239     8.3023  0.2358    81.2827  0.2157
505     260.0402    27.6689  0.1616    68.8652 -1.0000
508       7.2252     7.8350  0.2812    80.0776  0.2663
509      25.0033    -5.9174  0.4520   142.1043 -1.0000
510     260.0138    26.6444  0.1653    63.5107  0.1610
513     223.6037     5.9249  0.3027    97.6513 -1.0000
514     119.5944    26.6891  0.2316    78.9182  0.2301
516     237.1405    36.0932  0.2483    88.4983  0.2382
517     233.8311    34.3580  0.2316    83.8761  0.2347
519      13.1309    22.2592  0.1827    66.8210 -1.0000
520     338.2441    -9.0597  0.2570    74.4637  0.2527
521      18.1159     3.5505  0.3901   122.5779  0.4007
523     229.6691     6.2384  0.1017    58.5223  0.1032
524     221.2376    31.5074  0.2194    65.6464  0.2195
525     195.7084    -2.4439  0.0818    50.2236  0.0825
527       4.2764     8.8290  0.0897    56.7527 -1.0000
530     230.9436    59.8557  0.3752    88.2085  0.3618
531     155.7399    15.1891  0.2413    63.3124  0.2555
532     132.2584    54.7281  0.3587    99.7870  0.3591
533     143.0112    29.0766  0.3022    87.1559  0.3027
534     210.1114    41.0279  0.2505    77.1944 -1.0000
535     241.4133    16.4362  0.1364    56.9968  0.1354
536     348.4092    14.8376  0.1686    59.8037  0.1631
537     231.2492    37.6574  0.4059   107.9637  0.4000
538     175.3473     0.6336  0.3159    70.6042  0.3098
540     156.3969    51.0985  0.1424    57.3629  0.1419
541     321.2933    -6.9635  0.1218    54.4950 -1.0000
543     158.8216    11.9999  0.3239    90.5577  0.3224
544     201.0550    -3.2976  0.2196    70.8788  0.2334
545     330.2821    11.3015  0.2348    75.0892  0.2382
546     336.0409     0.3260  0.1652    57.9121  0.1456
547     227.7866    18.0315  0.1232    48.9117  0.1158
548     170.6247    21.4060  0.1590    59.0562 -1.0000
549     171.7571    17.1291  0.1208    58.0036 -1.0000
550     184.3171    10.7364  0.2693    78.3080  0.2804
551     210.6377    14.1398  0.2463    71.9314  0.2461
552     201.6123    53.8968  0.3753    47.8591  0.3647
553      42.0141    -3.5292  0.1877    81.6641 -1.0000
554     224.8216    27.9535  0.2473    81.8929  0.2539
555     168.1981     2.5030  0.2732    79.5284  0.2681
556     222.6597     5.2958  0.1547    58.9342  0.1595
557     216.3384    63.1560  0.1379    58.6748  0.1355
558     181.0576    53.2573  0.3122    83.9523  0.3052
560     143.8644     7.5073  0.2162    69.4296  0.2152
562     249.9083    47.0529  0.2264    62.5191 -1.0000
563     353.6004    17.9899  0.4444   144.1790 -1.0000
564     202.1149    15.0915  0.3683    95.3020  0.3550
565     174.7479    63.5892  0.2106    57.8358 -1.0000
567     202.3775    22.7173  0.4428   117.1014  0.4396
568     193.2440    19.1476  0.2891    67.1871  0.2864
569     341.8414    26.6307  0.3820   115.3013 -1.0000
570      16.5432     0.8557  0.2626    79.1775  0.2630
571     184.1362    27.1765  0.2812    79.8793  0.2926
574     158.6869     6.1751  0.3368    75.6536  0.3081
575     223.7785    61.9694  0.2913    91.4120  0.2742
578     346.9163     1.5155  0.3858   107.9484  0.3882
579     223.3268    41.4719  0.3473    83.3726  0.3348
580     356.3212    -3.0441  0.3547   102.6549  0.3189
581     121.9900    39.8736  0.3766    33.0160  0.1918
582     221.8673     8.4833  0.3813   106.4077 -1.0000
583     208.9498    -2.4185  0.1930    59.5139  0.1945
584      29.3166    -0.1217  0.3919   105.9195  0.3878
585     208.1585     4.6794  0.3843    97.4530  0.4005
586     248.7885    15.4976  0.4728   146.2231  0.4745
587     126.5642     4.2814  0.4581    36.6161 -1.0000
589     152.1595    60.7789  0.3983   108.2078  0.3990
590      29.6080    -1.7776  0.1560    54.8764  0.1633
591     333.8176    25.8475  0.2978    86.5304 -1.0000
593     245.8866    27.3637  0.4537   143.8281  0.4286
594     209.9085    14.2801  0.2096    73.5637 -1.0000
595     243.9833     7.8053  0.3679    98.8107  0.3856
596      16.0303    25.0153  0.2784    80.0471  0.2608
597      44.7685    -6.9892  0.4230   126.5747  0.4208
598     194.6160    65.3587  0.2332    69.2008  0.2341
600     169.0052    18.4065  0.4724   141.3263  0.4665
602     335.0353     9.3987  0.2484    66.8210 -1.0000
604     186.9634    63.3848  0.1461    56.7222  0.1455
606     221.0286    63.7499  0.2924    74.4485  0.2992
607     187.7561    15.9374  0.1834    58.5986  0.1873
609     348.3749    -4.6846  0.3066    92.8612 -1.0000
610       3.0445     9.4584  0.1657    61.1919 -1.0000
611     358.7408     5.4342  0.1795    60.9478  0.1818
612     172.9137    -1.1217  0.3523    84.9592  0.3254
614      39.7005    -5.6575  0.3219    82.4116  0.2997
617     220.9632    17.7041  0.1786    59.1478  0.1842
618     138.9125    38.4496  0.3855   102.1058  0.3962
619     153.7937    32.5308  0.2958    77.7893  0.2881
620     211.2154    47.0845  0.2436    69.5211  0.2378
621     195.3417    48.2625  0.2549    71.8856 -1.0000
623     180.7066     8.3369  0.2076    63.8005  0.2071
625     125.3386    25.3175  0.2684    74.2654  0.2676
629     183.2813    34.1762  0.2218    64.8226  0.2278
631      37.2734     4.5009  0.2016    59.5749  0.1954
632     173.8623    31.8924  0.2464    66.6990  0.2332
633     228.1576    22.3056  0.3354    72.4959  0.3252
634     138.1496    16.6638  0.3880   100.7328  0.4127
635     217.7711    25.6123  0.0945    51.8254  0.0982
636     145.7393    14.5079  0.3547    84.5015  0.3403
638     160.7918    15.0057  0.4150   131.5173  0.4305
640     192.7503    16.6464  0.3235    79.0097  0.3153
641     155.9195     4.1875  0.2916    74.2654 -1.0000
642     176.1533    67.4059  0.1179    52.3440  0.1161
643      24.8175    -3.6344  0.1057    52.4203 -1.0000
644      41.9595    -0.4782  0.3724    86.4542  0.3612
645     119.2323    38.6592  0.2202    74.5553 -1.0000
646      20.4225    20.0940  0.1940    56.9815  0.1829
647     179.0450    -0.3502  0.2678    67.4617  0.2563
649     126.3971    48.2954  0.1823    57.6985  0.1830
651     357.9839    33.5123  0.3423    72.7247 -1.0000
652     146.1385     9.5324  0.2153    66.5006  0.2040
653     176.0810    39.9183  0.2966    79.3758  0.2971
654     145.2238     7.7404  0.3487    89.7492  0.3372
656     126.2508     4.4302  0.2328    80.0623  0.2241
657     174.2716    40.2186  0.3015    79.0402  0.2884
659     358.8566   -10.4563  0.2919    78.7046  0.2889
660     236.6838    26.0116  0.1913    66.5159 -1.0000
661     203.8696    44.9476  0.2483    66.3481  0.2490
662      23.9361     9.1674  0.2594    71.1687  0.2613
663     224.5982    60.5477  0.2424    65.0514  0.2428
664     145.4437    39.3327  0.2867    77.7283  0.2891
665     197.8499    39.2784  0.0811    54.4797 -1.0000
666     193.6817    62.5631  0.3182    76.5079  0.3103
667     323.8682    -0.9659  0.3339    40.2926  0.3252
669     152.5722    32.8318  0.3027    77.7130  0.2920
670      39.7893    -1.0891  0.3776   111.9910  0.3833
672     357.5510    -3.6529  0.1486    51.4592 -1.0000
673     180.5159    58.0356  0.1065    51.8559 -1.0000
674     215.1557    19.7740  0.4048   112.0520  0.4097
675     121.2727    31.3591  0.3958    98.0632 -1.0000
678     192.5828     8.7025  0.3437    75.4095  0.3357
680     235.8223     7.9504  0.3575    89.0017  0.3603
681     128.8041    20.7819  0.1747    67.6143 -1.0000
682     130.3095     7.9788  0.2245    68.9720  0.2119
683     193.5048     7.0289  0.3561    87.8424  0.3460
685     192.2667     6.7709  0.3608    84.7914  0.3466
686     162.8829    42.3403  0.3055    67.9956 -1.0000
687     123.9295    32.5790  0.4076   111.3655  0.4081
688     172.5054    12.9381  0.2495    82.1828  0.2455
689     149.3922    19.6371  0.1723    60.2766  0.1712
690     162.5540     5.4749  0.4087   114.2335  0.4188
691      12.8482    26.0812  0.3458    81.8929 -1.0000
692     111.8720    42.4656  0.1868    23.7715 -1.0000
693      20.5110     0.3345  0.1800    60.9631  0.1745
694     346.3338    21.0537  0.0978    60.9021 -1.0000
695       8.8952     7.6476  0.3167    71.2297  0.2895
696     253.3081    29.1650  0.1452    56.1120 -1.0000
697     126.5304    36.7940  0.3648    92.5714  0.3556
698       8.7409     2.5588  0.3917    96.4462  0.3843
699     183.8780    27.5061  0.1837    60.2766  0.1839
700     253.7030    22.6429  0.1843    54.1746  0.1824
702      34.0856    -2.1506  0.1378    49.4913 -1.0000
703     234.1568     1.5904  0.3265    83.9523 -1.0000
704     126.7398    31.1347  0.2110    66.4854  0.2094
705     321.4432     0.9311  0.1320    57.8358  0.1350
706     175.7263    11.0258  0.1512    51.2914  0.1537
709      26.9470    12.6131  0.4523   132.8445  0.4279
