INDEX,NAME,GLON,GLAT,RA,DEC,POS_ERR,SNR,TS_MIN,TS_MAX,Y_MIN,Y_MAX
1492,PSZ2 G316.31+28.53,316.2980554815832,28.530168941717825,206.85542593080237,-32.884377436976735,2.2323808670043945,16.94403076171875,11.639599800109863,35.85020065307617,0.010215595364570618,0.06882310658693314
1493,PSZ2 G316.43+54.02,316.4305338307248,54.02213564130874,200.81943898046953,-8.013027654597074,5.838229656219482,5.183804512023926,0.10000000149011612,7.659639835357666,0.0,0.002498276298865676
1494,PSZ2 G316.51-33.21,316.51992734658194,-33.21239157012296,313.5503874440541,-76.78672632511996,2.2229807376861572,4.860853672027588,0.10000000149011612,10.55150032043457,0.0,0.003201799700036645
1498,PSZ2 G317.79+26.63,317.8053689483783,26.638063107651725,208.99711014897804,-34.3624527008489,3.689450263977051,5.400166988372803,0.10000000149011612,16.865800857543945,0.0,0.007242432329803705
1499,PSZ2 G318.05-58.88,318.0477040601304,-58.892249943591764,358.71397274448793,-56.54452890306548,5.581901550292969,4.843337059020996,0.10000000149011612,35.272098541259766,0.0,0.0072301398031413555
1500,PSZ2 G318.14-29.57,318.1497197655737,-29.564387534419154,296.7385008133956,-76.39779141283175,1.6492637395858765,6.8784260749816895,0.10000000149011612,13.682600021362305,0.0,0.006834227126091719
1501,PSZ2 G318.25+73.24,318.04620141851296,73.14911564770918,197.2726157846929,10.797476321183042,5.984460830688477,4.52746057510376,0.10000000149011612,44.56660079956055,0.0,0.011853971518576145
1504,PSZ2 G318.62+58.55,318.6335703663774,58.57013662847221,200.9857810256862,-3.307164702815201,2.996403694152832,4.733715057373047,0.10000000149011612,12.981800079345703,0.0,0.0035646255128085613
1506,PSZ2 G319.19-48.59,319.2001482184083,-48.61267863893917,346.7749772272072,-65.0882408121067,3.8020830154418945,4.826764106750488,0.10000000149011612,31.742300033569336,0.0,0.006737045012414455
1507,PSZ2 G319.27-19.57,319.2387524475972,-19.58190896809461,259.53830956502014,-73.25709997700551,5.164769172668457,4.9418840408325195,0.10000000149011612,21.034400939941406,0.0,0.008132931776344776
1511,PSZ2 G321.08-17.96,321.08222050458363,-17.960176172323457,257.9283431642527,-70.92640487643445,3.7778191566467285,4.518115997314453,0.10000000149011612,12.269000053405762,0.0,0.002660057507455349
