sloan_ra sloan_dec sloan dr7_ra dr7_dec dr7
132.0143100 +52.1540681 Sloan 132.01431 +52.15407 DR7
135.0610500 +53.8859419 Sloan 135.06105 +53.88594 DR7
135.9734100 +54.3720711 Sloan 135.97341 +54.37207 DR7
142.4524500 +57.6227761 Sloan 142.45245 +57.62278 DR7
137.1511600 +55.7309600 Sloan 137.15116 +55.73096 DR7
140.4052300 +57.2007269 Sloan 140.40523 +57.20073 DR7
145.0532800 +59.0023169 Sloan 145.05328 +59.00232 DR7
122.9660500 +46.4186089 Sloan 122.96605 +46.41861 DR7
125.8511600 +48.9637650 Sloan 125.85116 +48.96376 DR7
131.7493400 +53.1461039 Sloan 131.74934 +53.14610 DR7
131.7868500 +53.2716931 Sloan 131.78685 +53.27169 DR7
133.0798800 +53.9203419 Sloan 133.07988 +53.92034 DR7
136.3485700 +55.8150661 Sloan 136.34857 +55.81507 DR7
139.2682900 +57.2315139 Sloan 139.26829 +57.23151 DR7
149.7405400 +61.2352769 Sloan 149.74054 +61.23528 DR7
133.9226200 +54.9294381 Sloan 133.92262 +54.92944 DR7
139.7503600 +57.9763011 Sloan 139.75036 +57.97630 DR7
148.1003300 +61.1606961 Sloan 148.10033 +61.16070 DR7
149.6303100 +61.6383769 Sloan 149.63031 +61.63838 DR7
117.8764200 +38.5347669 Sloan 117.87642 +38.53477 DR7
117.9016900 +38.5902061 Sloan 117.90169 +38.59021 DR7
118.4919200 +39.3203650 Sloan 118.49192 +39.32036 DR7
116.6700200 +37.6616700 Sloan 116.67002 +37.66167 DR7
119.1842500 +40.7960681 Sloan 119.18425 +40.79607 DR7
116.8644000 +38.8787150 Sloan 116.86440 +38.87871 DR7
118.3737300 +40.4935769 Sloan 118.37373 +40.49358 DR7
157.6153700 +61.0110239 Sloan 157.61537 +61.01102 DR7
150.1444400 +59.6034631 Sloan 150.14444 +59.60346 DR7
156.7427600 +61.2684350 Sloan 156.74276 +61.26843 DR7
150.3927000 +60.1815289 Sloan 150.39270 +60.18153 DR7
150.8199400 +60.1760269 Sloan 150.81994 +60.17603 DR7
153.0289400 +60.9008781 Sloan 153.02894 +60.90088 DR7
153.2474700 +60.9946719 Sloan 153.24747 +60.99467 DR7
154.1927600 +61.0397239 Sloan 154.19276 +61.03972 DR7
157.6453000 +61.8512250 Sloan 157.64530 +61.85122 DR7
158.9128100 +62.1607711 Sloan 158.91281 +62.16077 DR7
160.4768500 +62.6038550 Sloan 160.47685 +62.60385 DR7
162.1269700 +62.8019489 Sloan 162.12697 +62.80195 DR7
162.1798500 +62.8388239 Sloan 162.17985 +62.83882 DR7
162.3800700 +62.8270589 Sloan 162.38007 +62.82706 DR7
159.7402500 +62.7785139 Sloan 159.74025 +62.77851 DR7
153.2397100 +61.8071211 Sloan 153.23971 +61.80712 DR7
157.2306200 +62.8604889 Sloan 157.23062 +62.86049 DR7
155.8495000 +63.0686719 Sloan 155.84950 +63.06867 DR7
185.0375000 +63.8981811 Sloan 185.03750 +63.89818 DR7
192.9257400 +63.6371181 Sloan 192.92574 +63.63712 DR7
194.8764500 +63.4559039 Sloan 194.87645 +63.45590 DR7
200.5131500 +63.0750761 Sloan 200.51315 +63.07508 DR7
201.6990600 +62.8307681 Sloan 201.69906 +62.83077 DR7
173.5262200 +63.8320439 Sloan 173.52622 +63.83204 DR7
178.6411000 +64.0657281 Sloan 178.64110 +64.06573 DR7
179.4512600 +64.1843081 Sloan 179.45126 +64.18431 DR7
191.8464200 +64.0707619 Sloan 191.84642 +64.07076 DR7
196.7323700 +63.7787731 Sloan 196.73237 +63.77877 DR7
168.8759900 +63.6771750 Sloan 168.87599 +63.67717 DR7
169.1278700 +63.8612119 Sloan 169.12787 +63.86121 DR7
171.8435600 +64.0498581 Sloan 171.84356 +64.04986 DR7
174.6319000 +64.2280619 Sloan 174.63190 +64.22806 DR7
182.3768600 +64.7415261 Sloan 182.37686 +64.74153 DR7
184.4245800 +64.5862189 Sloan 184.42458 +64.58622 DR7
184.9894500 +64.5901869 Sloan 184.98945 +64.59019 DR7
187.0589900 +64.6140550 Sloan 187.05899 +64.61405 DR7
190.0353500 +64.5705350 Sloan 190.03535 +64.57053 DR7
167.3896100 +64.0258789 Sloan 167.38961 +64.02588 DR7
198.4981800 +64.5918361 Sloan 198.49818 +64.59184 DR7
199.9163000 +64.4332161 Sloan 199.91630 +64.43322 DR7
202.5786300 +64.0408881 Sloan 202.57863 +64.04089 DR7
165.2021600 +63.7139050 Sloan 165.20216 +63.71390 DR7
179.0760100 +65.4729761 Sloan 179.07601 +65.47298 DR7
182.3433100 +65.5230339 Sloan 182.34331 +65.52303 DR7
188.3406700 +65.3909219 Sloan 188.34067 +65.39092 DR7
188.9153000 +65.3801411 Sloan 188.91530 +65.38014 DR7
165.2785300 +64.6421289 Sloan 165.27853 +64.64213 DR7
165.9298100 +64.7807481 Sloan 165.92981 +64.78075 DR7
194.5441800 +65.6087581 Sloan 194.54418 +65.60876 DR7
194.5694200 +65.5498600 Sloan 194.56942 +65.54986 DR7
199.1343500 +65.1872719 Sloan 199.13435 +65.18727 DR7
204.7137900 +64.7088239 Sloan 204.71379 +64.70882 DR7
212.8771700 +60.9252281 Sloan 212.87717 +60.92523 DR7
220.0301700 +59.0479989 Sloan 220.03017 +59.04800 DR7
222.6069500 +58.2200669 Sloan 222.60695 +58.22007 DR7
226.0355700 +56.9240331 Sloan 226.03557 +56.92403 DR7
208.9186800 +62.1030231 Sloan 208.91868 +62.10302 DR7
211.5754100 +61.7418019 Sloan 211.57541 +61.74180 DR7
214.3315300 +60.9335239 Sloan 214.33153 +60.93352 DR7
217.8986200 +60.1060639 Sloan 217.89862 +60.10606 DR7
218.9571600 +59.8201289 Sloan 218.95716 +59.82013 DR7
219.9982600 +59.4961500 Sloan 219.99826 +59.49615 DR7
221.4413800 +59.0009889 Sloan 221.44138 +59.00099 DR7
222.2408500 +58.6603461 Sloan 222.24085 +58.66035 DR7
224.8386700 +57.9329239 Sloan 224.83867 +57.93292 DR7
225.6392300 +57.4901511 Sloan 225.63923 +57.49015 DR7
229.0046100 +56.0790889 Sloan 229.00461 +56.07909 DR7
204.1197600 +63.0253650 Sloan 204.11976 +63.02536 DR7
204.6600300 +63.3291111 Sloan 204.66003 +63.32911 DR7
209.8939100 +62.5457119 Sloan 209.89391 +62.54571 DR7
210.7191200 +62.3868919 Sloan 210.71912 +62.38689 DR7
219.2306800 +60.1622831 Sloan 219.23068 +60.16228 DR7
219.9339600 +59.9975919 Sloan 219.93396 +59.99759 DR7
221.2231100 +59.7036400 Sloan 221.22311 +59.70364 DR7
221.4693200 +59.5765250 Sloan 221.46932 +59.57652 DR7
225.2862800 +58.2409800 Sloan 225.28628 +58.24098 DR7
228.1319900 +56.8919500 Sloan 228.13199 +56.89195 DR7
205.3063400 +63.5836239 Sloan 205.30634 +63.58362 DR7
216.7921900 +61.3505000 Sloan 216.79219 +61.35050 DR7
219.7249300 +60.5342461 Sloan 219.72493 +60.53425 DR7
221.8341700 +59.9142789 Sloan 221.83417 +59.91428 DR7
222.8976500 +59.5313981 Sloan 222.89765 +59.53140 DR7
223.8905900 +59.1374589 Sloan 223.89059 +59.13746 DR7
226.1236500 +58.4398681 Sloan 226.12365 +58.43987 DR7
208.3131200 +63.6412811 Sloan 208.31312 +63.64128 DR7
215.0206500 +62.2875300 Sloan 215.02065 +62.28753 DR7
216.8224700 +61.7971839 Sloan 216.82247 +61.79718 DR7
224.0789500 +59.5934181 Sloan 224.07895 +59.59342 DR7
224.1914000 +59.7169000 Sloan 224.19140 +59.71690 DR7
209.2541000 +63.8929669 Sloan 209.25410 +63.89297 DR7
211.2071800 +63.5595861 Sloan 211.20718 +63.55959 DR7
225.0123000 +59.9166200 Sloan 225.01230 +59.91662 DR7
225.5376200 +59.6855250 Sloan 225.53762 +59.68552 DR7
228.7818500 +58.4203869 Sloan 228.78185 +58.42039 DR7
205.1678700 +64.5005861 Sloan 205.16787 +64.50059 DR7
167.8350000 +63.0378489 Sloan 167.83500 +63.03785 DR7
170.0388800 +63.2928631 Sloan 170.03888 +63.29286 DR7
182.4949000 +64.1340950 Sloan 182.49490 +64.13409 DR7
166.1055100 +62.7429850 Sloan 166.10551 +62.74298 DR7
168.7017600 +63.5698389 Sloan 168.70176 +63.56984 DR7
168.7998200 +63.6539769 Sloan 168.79982 +63.65398 DR7
179.3923200 +64.2987000 Sloan 179.39232 +64.29870 DR7
179.6417300 +64.3676169 Sloan 179.64173 +64.36762 DR7
180.2567200 +64.4650200 Sloan 180.25672 +64.46502 DR7
185.1971400 +64.5579469 Sloan 185.19714 +64.55795 DR7
187.2239800 +64.4534500 Sloan 187.22398 +64.45345 DR7
188.7699500 +64.3674631 Sloan 188.76995 +64.36746 DR7
189.4665700 +64.3888631 Sloan 189.46657 +64.38886 DR7
190.9402300 +64.2964481 Sloan 190.94023 +64.29645 DR7
168.2373200 +63.8271700 Sloan 168.23732 +63.82717 DR7
187.3246900 +64.9146561 Sloan 187.32469 +64.91466 DR7
166.0092600 +64.0077211 Sloan 166.00926 +64.00772 DR7
169.9382500 +64.5524481 Sloan 169.93825 +64.55245 DR7
170.0047400 +64.5824361 Sloan 170.00474 +64.58244 DR7
172.0380100 +64.7357350 Sloan 172.03801 +64.73573 DR7
179.6446400 +65.1931350 Sloan 179.64464 +65.19313 DR7
165.7888700 +64.5655569 Sloan 165.78887 +64.56556 DR7
169.4877600 +64.9531739 Sloan 169.48776 +64.95317 DR7
174.8745400 +65.4083761 Sloan 174.87454 +65.40838 DR7
174.7561300 +65.4037700 Sloan 174.75613 +65.40377 DR7
185.9039400 +65.7737211 Sloan 185.90394 +65.77372 DR7
186.1434000 +65.7622611 Sloan 186.14340 +65.76226 DR7
187.4990200 +65.7534961 Sloan 187.49902 +65.75350 DR7
171.9664400 +65.6494989 Sloan 171.96644 +65.64950 DR7
231.8675900 +54.2031500 Sloan 231.86759 +54.20315 DR7
234.5580600 +53.3772239 Sloan 234.55806 +53.37722 DR7
234.6112000 +53.3407289 Sloan 234.61120 +53.34073 DR7
237.4416200 +51.4608131 Sloan 237.44162 +51.46081 DR7
238.5509800 +50.6715119 Sloan 238.55098 +50.67151 DR7
245.8850600 +45.0088811 Sloan 245.88506 +45.00888 DR7
246.6962500 +44.2998839 Sloan 246.69625 +44.29988 DR7
251.1723100 +39.4570619 Sloan 251.17231 +39.45706 DR7
252.6735700 +37.8562531 Sloan 252.67357 +37.85625 DR7
257.7631500 +31.0074939 Sloan 257.76315 +31.00749 DR7
235.2439700 +53.3926300 Sloan 235.24397 +53.39263 DR7
237.5876900 +52.1126481 Sloan 237.58769 +52.11265 DR7
242.7322400 +48.5106989 Sloan 242.73224 +48.51070 DR7
248.7396000 +43.1247519 Sloan 248.73960 +43.12475 DR7
248.9352600 +42.6279939 Sloan 248.93526 +42.62799 DR7
249.4159000 +42.1429831 Sloan 249.41590 +42.14298 DR7
253.2968400 +38.0234981 Sloan 253.29684 +38.02350 DR7
253.4904200 +37.5538111 Sloan 253.49042 +37.55381 DR7
253.6037000 +37.5468781 Sloan 253.60370 +37.54688 DR7
253.7891400 +37.1376569 Sloan 253.78914 +37.13766 DR7
255.6396200 +34.9760100 Sloan 255.63962 +34.97601 DR7
259.6729700 +28.9316961 Sloan 259.67297 +28.93170 DR7
235.4659000 +53.9619381 Sloan 235.46590 +53.96194 DR7
236.1178700 +53.6759281 Sloan 236.11787 +53.67593 DR7
236.4060500 +53.4044181 Sloan 236.40605 +53.40442 DR7
237.9556200 +52.5465939 Sloan 237.95562 +52.54659 DR7
237.9365900 +52.2714650 Sloan 237.93659 +52.27146 DR7
240.6240700 +50.5952781 Sloan 240.62407 +50.59528 DR7
240.6176800 +50.5531039 Sloan 240.61768 +50.55310 DR7
242.2530800 +49.4472981 Sloan 242.25308 +49.44730 DR7
244.4664000 +47.7095881 Sloan 244.46640 +47.70959 DR7
245.9257000 +46.2889389 Sloan 245.92570 +46.28894 DR7
246.8215800 +45.3614211 Sloan 246.82158 +45.36142 DR7
247.1270100 +45.3107350 Sloan 247.12701 +45.31073 DR7
250.7925400 +41.5199300 Sloan 250.79254 +41.51993 DR7
250.8125000 +41.3359450 Sloan 250.81250 +41.33594 DR7
252.5718100 +39.4739289 Sloan 252.57181 +39.47393 DR7
253.4351000 +38.3660919 Sloan 253.43510 +38.36609 DR7
253.8878800 +38.0648300 Sloan 253.88788 +38.06483 DR7
253.9627200 +37.6010719 Sloan 253.96272 +37.60107 DR7
254.0086700 +37.6049761 Sloan 254.00867 +37.60498 DR7
255.9517400 +35.0151319 Sloan 255.95174 +35.01513 DR7
257.6751500 +32.9088600 Sloan 257.67515 +32.90886 DR7
257.6263800 +32.9352369 Sloan 257.62638 +32.93524 DR7
258.0071400 +32.3289700 Sloan 258.00714 +32.32897 DR7
259.6306100 +29.9849431 Sloan 259.63061 +29.98494 DR7
259.9529800 +29.3415250 Sloan 259.95298 +29.34152 DR7
261.0831700 +27.4316761 Sloan 261.08317 +27.43168 DR7
235.6505000 +54.4818239 Sloan 235.65050 +54.48182 DR7
237.0898500 +53.6414050 Sloan 237.08985 +53.64140 DR7
239.2299500 +52.1322331 Sloan 239.22995 +52.13223 DR7
243.0873200 +49.4972600 Sloan 243.08732 +49.49726 DR7
243.0872100 +49.5555689 Sloan 243.08721 +49.55557 DR7
243.7911500 +48.8504711 Sloan 243.79115 +48.85047 DR7
243.9808000 +48.6512550 Sloan 243.98080 +48.65125 DR7
245.1075100 +47.6180811 Sloan 245.10751 +47.61808 DR7
249.2342400 +43.9233800 Sloan 249.23424 +43.92338 DR7
250.0226800 +42.9946750 Sloan 250.02268 +42.99467 DR7
250.2741200 +42.7926400 Sloan 250.27412 +42.79264 DR7
250.3643900 +42.8372311 Sloan 250.36439 +42.83723 DR7
260.3556600 +29.6956619 Sloan 260.35566 +29.69566 DR7
260.4435600 +29.4700369 Sloan 260.44356 +29.47004 DR7
239.2362300 +52.8493169 Sloan 239.23623 +52.84932 DR7
246.7759900 +46.9854450 Sloan 246.77599 +46.98544 DR7
246.8906400 +46.9530881 Sloan 246.89064 +46.95309 DR7
246.8264900 +46.7850381 Sloan 246.82649 +46.78504 DR7
247.0095200 +46.5976411 Sloan 247.00952 +46.59764 DR7
256.0088300 +33.8705569 Sloan 256.00883 +33.87056 DR7
256.4469900 +33.4151769 Sloan 256.44699 +33.41518 DR7
256.5588400 +32.9750300 Sloan 256.55884 +32.97503 DR7
257.3122500 +31.9949631 Sloan 257.31225 +31.99496 DR7
259.2195200 +29.3246550 Sloan 259.21952 +29.32465 DR7
260.0401900 +27.6689100 Sloan 260.04019 +27.66891 DR7
260.3484200 +27.4833431 Sloan 260.34842 +27.48334 DR7
255.6793800 +34.9545150 Sloan 255.67938 +34.95451 DR7
256.4927700 +33.9429831 Sloan 256.49277 +33.94298 DR7
258.6105800 +30.9558450 Sloan 258.61058 +30.95584 DR7
256.2843200 +35.0032761 Sloan 256.28432 +35.00328 DR7
257.1189300 +34.1725011 Sloan 257.11893 +34.17250 DR7
257.6799200 +33.0878719 Sloan 257.67992 +33.08787 DR7
258.1798000 +32.3710339 Sloan 258.17980 +32.37103 DR7
259.6838800 +30.1665369 Sloan 259.68388 +30.16654 DR7
260.9430800 +28.3826700 Sloan 260.94308 +28.38267 DR7
257.0752700 +34.7798981 Sloan 257.07527 +34.77990 DR7
257.1280000 +34.6196561 Sloan 257.12800 +34.61966 DR7
259.3177200 +31.4451919 Sloan 259.31772 +31.44519 DR7
259.3802700 +31.4099950 Sloan 259.38027 +31.40999 DR7
232.7716300 +56.6495769 Sloan 232.77163 +56.64958 DR7
233.2086700 +56.4174689 Sloan 233.20867 +56.41747 DR7
163.9789000 +62.2537189 Sloan 163.97890 +62.25372 DR7
163.3868200 +63.9219861 Sloan 163.38682 +63.92199 DR7
152.4293700 +59.9876211 Sloan 152.42937 +59.98762 DR7
209.2588800 +61.9277300 Sloan 209.25888 +61.92773 DR7
219.1393100 +59.3971900 Sloan 219.13931 +59.39719 DR7
223.3822000 +58.0511289 Sloan 223.38220 +58.05113 DR7
230.0567500 +55.2679311 Sloan 230.05675 +55.26793 DR7
232.4566100 +54.1462319 Sloan 232.45661 +54.14623 DR7
236.5770900 +51.6960189 Sloan 236.57709 +51.69602 DR7
237.6070000 +51.2125339 Sloan 237.60700 +51.21253 DR7
240.3090300 +49.4117839 Sloan 240.30903 +49.41178 DR7
240.4460900 +49.0804361 Sloan 240.44609 +49.08044 DR7
241.6094600 +48.1926400 Sloan 241.60946 +48.19264 DR7
241.6820100 +48.1776169 Sloan 241.68201 +48.17762 DR7
247.0197100 +43.6990911 Sloan 247.01971 +43.69909 DR7
247.7523000 +43.0336619 Sloan 247.75230 +43.03366 DR7
252.0986800 +38.3060119 Sloan 252.09868 +38.30601 DR7
116.9064800 +37.7108039 Sloan 116.90648 +37.71080 DR7
117.7071700 +38.7452781 Sloan 117.70717 +38.74528 DR7
153.0204900 +60.4995719 Sloan 153.02049 +60.49957 DR7
157.1285100 +61.5139769 Sloan 157.12851 +61.51398 DR7
162.9762900 +62.6864461 Sloan 162.97629 +62.68645 DR7
197.1132000 +63.9984139 Sloan 197.11320 +63.99841 DR7
201.4664700 +63.5413189 Sloan 201.46647 +63.54132 DR7
209.8901500 +62.3168150 Sloan 209.89015 +62.31681 DR7
216.7943200 +60.5746950 Sloan 216.79432 +60.57469 DR7
222.1585000 +58.9212139 Sloan 222.15850 +58.92121 DR7
222.4128600 +58.8649939 Sloan 222.41286 +58.86499 DR7
224.6278500 +58.0377000 Sloan 224.62785 +58.03770 DR7
232.5725100 +54.5572219 Sloan 232.57251 +54.55722 DR7
234.7323600 +53.5691669 Sloan 234.73236 +53.56917 DR7
236.2492600 +52.6669869 Sloan 236.24926 +52.66699 DR7
238.7659400 +51.0673661 Sloan 238.76594 +51.06737 DR7
241.8688500 +48.7877269 Sloan 241.86885 +48.78773 DR7
242.2852200 +48.5478719 Sloan 242.28522 +48.54787 DR7
242.6305400 +48.1692000 Sloan 242.63054 +48.16920 DR7
242.6364700 +48.1312750 Sloan 242.63647 +48.13127 DR7
244.5789400 +46.3704089 Sloan 244.57894 +46.37041 DR7
247.4561000 +43.8397300 Sloan 247.45610 +43.83973 DR7
248.6941600 +42.7743411 Sloan 248.69416 +42.77434 DR7
249.4357600 +41.8228911 Sloan 249.43576 +41.82289 DR7
254.0094000 +36.4836111 Sloan 254.00940 +36.48361 DR7
116.4910500 +37.8735381 Sloan 116.49105 +37.87354 DR7
116.9602800 +38.5764839 Sloan 116.96028 +38.57648 DR7
118.8754700 +40.6323911 Sloan 118.87547 +40.63239 DR7
118.9396600 +40.8898081 Sloan 118.93966 +40.88981 DR7
153.5150500 +61.3037239 Sloan 153.51505 +61.30372 DR7
158.4047500 +62.2518361 Sloan 158.40475 +62.25184 DR7
208.1556100 +62.9561439 Sloan 208.15561 +62.95614 DR7
211.5822200 +62.4121889 Sloan 211.58222 +62.41219 DR7
211.3724000 +62.3228619 Sloan 211.37240 +62.32286 DR7
213.4909000 +61.9873411 Sloan 213.49090 +61.98734 DR7
222.1388300 +59.4751319 Sloan 222.13883 +59.47513 DR7
222.4227400 +59.5676669 Sloan 222.42274 +59.56767 DR7
222.5690000 +59.3556981 Sloan 222.56900 +59.35570 DR7
231.3990900 +55.8296000 Sloan 231.39909 +55.82960 DR7
231.9562600 +55.5884019 Sloan 231.95626 +55.58840 DR7
237.4998500 +52.3252039 Sloan 237.49985 +52.32520 DR7
237.8304400 +52.2740369 Sloan 237.83044 +52.27404 DR7
238.9195000 +51.4713781 Sloan 238.91950 +51.47138 DR7
239.0824100 +51.3135619 Sloan 239.08241 +51.31356 DR7
240.3878900 +50.4846969 Sloan 240.38789 +50.48470 DR7
242.8994800 +48.7201400 Sloan 242.89948 +48.72014 DR7
243.2472300 +48.3715289 Sloan 243.24723 +48.37153 DR7
250.8208800 +41.2693869 Sloan 250.82088 +41.26939 DR7
252.9108700 +38.6941650 Sloan 252.91087 +38.69416 DR7
253.3285400 +38.1834650 Sloan 253.32854 +38.18346 DR7
253.8221600 +37.3869019 Sloan 253.82216 +37.38690 DR7
253.8542500 +37.3379639 Sloan 253.85425 +37.33796 DR7
116.1388700 +38.4740031 Sloan 116.13887 +38.47400 DR7
119.5257900 +42.3007111 Sloan 119.52579 +42.30071 DR7
160.4114000 +63.1041069 Sloan 160.41140 +63.10411 DR7
193.7868700 +65.0223450 Sloan 193.78687 +65.02234 DR7
200.2897300 +64.5501469 Sloan 200.28973 +64.55015 DR7
200.9736200 +64.5209900 Sloan 200.97362 +64.52099 DR7
202.3094800 +64.3006561 Sloan 202.30948 +64.30066 DR7
208.5370000 +63.4793969 Sloan 208.53700 +63.47940 DR7
208.5731700 +63.2973631 Sloan 208.57317 +63.29736 DR7
210.9121800 +62.9669689 Sloan 210.91218 +62.96697 DR7
211.0389200 +63.0199681 Sloan 211.03892 +63.01997 DR7
216.2188400 +61.7542831 Sloan 216.21884 +61.75428 DR7
219.7878900 +60.9013611 Sloan 219.78789 +60.90136 DR7
220.2076800 +60.6434369 Sloan 220.20768 +60.64344 DR7
220.2070900 +60.6879581 Sloan 220.20709 +60.68796 DR7
221.5694300 +60.1378811 Sloan 221.56943 +60.13788 DR7
221.6809900 +60.2204669 Sloan 221.68099 +60.22047 DR7
221.6773000 +60.0892350 Sloan 221.67730 +60.08923 DR7
223.0926400 +59.7718569 Sloan 223.09264 +59.77186 DR7
223.9880600 +59.3838550 Sloan 223.98806 +59.38385 DR7
225.0075000 +59.0984461 Sloan 225.00750 +59.09845 DR7
225.1152300 +58.9189989 Sloan 225.11523 +58.91900 DR7
226.5092700 +58.4691611 Sloan 226.50927 +58.46916 DR7
226.4775300 +58.3828189 Sloan 226.47753 +58.38282 DR7
229.8366400 +57.1863869 Sloan 229.83664 +57.18639 DR7
232.9081200 +55.6575700 Sloan 232.90812 +55.65757 DR7
236.0280900 +53.9510069 Sloan 236.02809 +53.95101 DR7
236.9050900 +53.3384481 Sloan 236.90509 +53.33845 DR7
237.7399600 +52.8370100 Sloan 237.73996 +52.83701 DR7
241.3360700 +50.2893631 Sloan 241.33607 +50.28936 DR7
244.5287900 +47.8497361 Sloan 244.52879 +47.84974 DR7
248.3767100 +44.4704061 Sloan 248.37671 +44.47041 DR7
248.3811600 +44.4302811 Sloan 248.38116 +44.43028 DR7
249.3503200 +43.3834031 Sloan 249.35032 +43.38340 DR7
117.0359300 +40.2886911 Sloan 117.03593 +40.28869 DR7
156.4247500 +62.8875969 Sloan 156.42475 +62.88760 DR7
156.5311300 +62.8993111 Sloan 156.53113 +62.89931 DR7
161.3034200 +63.7288619 Sloan 161.30342 +63.72886 DR7
194.5871900 +65.3691600 Sloan 194.58719 +65.36916 DR7
196.1527600 +65.3940531 Sloan 196.15276 +65.39405 DR7
204.4357500 +64.5324889 Sloan 204.43575 +64.53249 DR7
210.6629500 +63.4644431 Sloan 210.66295 +63.46444 DR7
215.4222400 +62.4195039 Sloan 215.42224 +62.41950 DR7
216.4315100 +62.0833289 Sloan 216.43151 +62.08333 DR7
222.1829600 +60.4652500 Sloan 222.18296 +60.46525 DR7
223.1286100 +60.1435931 Sloan 223.12861 +60.14359 DR7
224.9329100 +59.7261989 Sloan 224.93291 +59.72620 DR7
232.6657900 +56.2837931 Sloan 232.66579 +56.28379 DR7
232.8506800 +56.1054989 Sloan 232.85068 +56.10550 DR7
233.4048100 +55.8626650 Sloan 233.40481 +55.86266 DR7
233.5971400 +55.7311919 Sloan 233.59714 +55.73119 DR7
235.5245100 +54.8086069 Sloan 235.52451 +54.80861 DR7
236.1245200 +54.5124981 Sloan 236.12452 +54.51250 DR7
242.2418400 +50.3287481 Sloan 242.24184 +50.32875 DR7
246.7679800 +46.6817361 Sloan 246.76798 +46.68174 DR7
246.7368200 +46.7753281 Sloan 246.73682 +46.77533 DR7
249.3320700 +44.1142781 Sloan 249.33207 +44.11428 DR7
250.2345500 +43.2605211 Sloan 250.23455 +43.26052 DR7
251.9119000 +41.4390831 Sloan 251.91190 +41.43908 DR7
253.6714500 +39.4648381 Sloan 253.67145 +39.46484 DR7
253.7508300 +39.1466650 Sloan 253.75083 +39.14666 DR7
254.0376200 +38.9029789 Sloan 254.03762 +38.90298 DR7
254.8561900 +37.9410869 Sloan 254.85619 +37.94109 DR7
233.2202600 +56.1143411 Sloan 233.22026 +56.11434 DR7
155.3132700 +63.0963450 Sloan 155.31327 +63.09634 DR7
155.5221400 +63.0786900 Sloan 155.52214 +63.07869 DR7
194.8130900 +65.8255339 Sloan 194.81309 +65.82553 DR7
198.9581300 +65.4910000 Sloan 198.95813 +65.49100 DR7
208.5281900 +64.2017289 Sloan 208.52819 +64.20173 DR7
226.5992400 +59.4754381 Sloan 226.59924 +59.47544 DR7
242.4520000 +50.7123689 Sloan 242.45200 +50.71237 DR7
121.6520800 +45.7653739 Sloan 121.65208 +45.76537 DR7
125.1171000 +48.8965031 Sloan 125.11710 +48.89650 DR7
120.5820200 +45.1313439 Sloan 120.58202 +45.13134 DR7
122.2296500 +46.8191711 Sloan 122.22965 +46.81917 DR7
124.0287600 +48.5412661 Sloan 124.02876 +48.54127 DR7
121.6077400 +47.1227011 Sloan 121.60774 +47.12270 DR7
120.7658800 +47.8871950 Sloan 120.76588 +47.88719 DR7
121.7837700 +48.8874750 Sloan 121.78377 +48.88747 DR7
121.7419000 +48.8435269 Sloan 121.74190 +48.84353 DR7
132.8879200 +54.4664761 Sloan 132.88792 +54.46648 DR7
146.1241800 +60.6510219 Sloan 146.12418 +60.65102 DR7
148.0980500 +61.2299950 Sloan 148.09805 +61.22999 DR7
121.0106600 +45.3829081 Sloan 121.01066 +45.38291 DR7
121.4890300 +45.7659231 Sloan 121.48903 +45.76592 DR7
124.6345500 +48.9725650 Sloan 124.63455 +48.97256 DR7
124.7550800 +49.0781531 Sloan 124.75508 +49.07815 DR7
132.3695300 +54.6789569 Sloan 132.36953 +54.67896 DR7
132.4195800 +54.7957061 Sloan 132.41958 +54.79571 DR7
133.6148700 +55.4165131 Sloan 133.61487 +55.41651 DR7
139.1314200 +58.3255700 Sloan 139.13142 +58.32557 DR7
124.4424100 +49.2630119 Sloan 124.44241 +49.26301 DR7
129.9789700 +53.8348089 Sloan 129.97897 +53.83481 DR7
130.3755200 +54.0357711 Sloan 130.37552 +54.03577 DR7
130.9590100 +54.2364081 Sloan 130.95901 +54.23641 DR7
132.9331000 +55.6619750 Sloan 132.93310 +55.66197 DR7
133.5470600 +55.9385031 Sloan 133.54706 +55.93850 DR7
133.9980200 +56.1961700 Sloan 133.99802 +56.19617 DR7
138.3115500 +58.3933089 Sloan 138.31155 +58.39331 DR7
140.9637400 +59.5119819 Sloan 140.96374 +59.51198 DR7
141.6920700 +60.0609950 Sloan 141.69207 +60.06099 DR7
146.1524100 +61.7365000 Sloan 146.15241 +61.73650 DR7
147.3665300 +61.9415850 Sloan 147.36653 +61.94158 DR7
147.6091900 +62.1676331 Sloan 147.60919 +62.16763 DR7
120.3054400 +45.9393261 Sloan 120.30544 +45.93933 DR7
120.2478200 +46.1920111 Sloan 120.24782 +46.19201 DR7
121.0888000 +46.7869889 Sloan 121.08880 +46.78699 DR7
121.9649600 +47.6706569 Sloan 121.96496 +47.67066 DR7
122.6926200 +48.4441800 Sloan 122.69262 +48.44418 DR7
124.5281800 +49.9971339 Sloan 124.52818 +49.99713 DR7
125.0938300 +50.6757781 Sloan 125.09383 +50.67578 DR7
129.8657800 +54.3841081 Sloan 129.86578 +54.38411 DR7
136.5008300 +58.2000761 Sloan 136.50083 +58.20008 DR7
137.3127900 +58.6778281 Sloan 137.31279 +58.67783 DR7
141.7825700 +60.5408281 Sloan 141.78257 +60.54083 DR7
